date,close,open,volume,high,low,MA5,MA10,MA20,MA50,EMA10,EMA20,RSI,price_change,volume_change,TEMA,DEMA,MOM,PPO,HT_DCPERIOD,CDL_DOJI,CDL_HAMMER,CDL_ENGULFING
2025-03-07,20.02,20.02,1584522,20.02,20.02,22.086666666666662,22.086666666666662,24.259999999999998,0.0,20.02,20.02,99.99999999403342,0.09990009990009985,-0.9754323385853905,24.259999999999998,24.259999999999998,24.259999999999998,24.259999999999998,20,0,0,0
2025-03-10,22.02,22.02,38928,22.02,22.02,22.086666666666662,22.086666666666662,24.259999999999998,0.0,21.02,20.686666666666667,99.99999999403342,0.09990009990009985,-0.9754323385853905,24.259999999999998,24.259999999999998,24.259999999999998,24.259999999999998,20,0,0,0
2025-03-11,24.22,24.22,41405,24.22,24.22,22.086666666666662,22.086666666666662,24.259999999999998,0.0,22.619999999999997,21.864444444444445,99.99999999403342,0.09990917347865569,0.06363029182079738,24.259999999999998,24.259999999999998,24.259999999999998,24.259999999999998,20,0,0,0
2025-03-12,26.64,26.64,4468001,26.64,26.64,24.293333333333333,24.293333333333333,24.259999999999998,0.0,24.63,23.456296296296298,99.99999999403342,0.09991742361684564,106.90969689651008,24.259999999999998,24.259999999999998,24.259999999999998,24.259999999999998,20,0,0,0
2025-03-13,28.4,29.0,24680233,29.0,28.4,26.419999999999998,26.419999999999998,24.259999999999998,0.0,26.515,25.104197530864198,99.99999999403342,0.06606606606606591,4.523775173729818,24.259999999999998,24.259999999999998,24.259999999999998,24.259999999999998,20,0,0,0
2025-03-14,29.48,28.4,9717375,29.48,28.4,28.173333333333332,28.173333333333332,26.151999999999997,0.0,27.997500000000002,26.562798353909464,99.99999999471459,0.03802816901408468,-0.606268911642771,26.151999999999997,26.151999999999997,26.151999999999997,26.151999999999997,20,0,0,0
