date,close,open,volume,high,low,MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,MA5_10_cross,MA10_20_cross,MA20_50_cross,EMA_cross,RSI,RSI_slope,price_slope,RSI_divergence,MACD,MACD_signal,MACD_hist,BB_middle,BB_std,BB_upper,BB_lower,BB_width,BB_B,volatility_10,volatility_20,volatility_ratio,price_roc_5,price_roc_10,price_roc_20,tr,atr,plus_dm,minus_dm,plus_di,minus_di,dx,ADX,volume_ma10,volume_ma20,volume_ratio,OBV,momentum_5,momentum_10,CMF,%K,%D,CCI,price_vol_corr,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,TEMA,DEMA,MOM,PPO,HT_DCPERIOD,CDL_DOJI,CDL_HAMMER,CDL_ENGULFING,day_of_week,month,quarter,price_change,volume_change
2023-09-27,4.01,3.96,454000,4.01,3.96,3.81,3.669,3.8535,4.4824,5.306593406593406,3.725566572336731,3.632437115296044,3.5549908952824243,0.1410000000000004,0.2364999999999995,0.7696000000000005,0.0931294570406873,83.99999984320003,-3.230769182697045,0.5099999999999998,0.0,0.0933522164287592,0.0416667416860501,0.051685474742709,3.8535,0.2689409052678966,4.391381810535794,3.315618189464207,0.2791653356802051,0.7849138917861883,0.1842974648647005,0.2689409052678966,0.306617962780898,14.57142857142857,14.899713467048702,16.045845272206293,0.0599999999999996,0.0614285714285713,0.0599999999999996,0.0,69.76744174689027,9.302325566252042,76.47058823519738,67.50649045425612,495000.0,618000.0,0.917171717171717,3393000.0,0.5099999999999998,0.5199999999999996,0.5317152090361973,91.07142855516584,95.811688295861,82.45571370602767,0.601745120205713,3.755,3.915,4.055,4.59,5.36,6.087342249815396,5.315649710646065,0.5199999999999996,5.785812267293721,15.646696015449796,0,0,0,2.0,9.0,3.0,,
2023-09-28,4.05,4.03,1574500,4.05,4.03,3.886,3.723,3.8535,4.4824,5.306593406593406,3.784554468275507,3.672205009077373,3.5744030170360546,0.1630000000000002,0.2364999999999995,0.7696000000000005,0.1123494591981337,83.99999984320003,-3.230769182697045,0.3799999999999999,0.0,0.114484726465621,0.0562303386419643,0.0582543878236566,3.8535,0.2689409052678966,4.391381810535794,3.315618189464207,0.2791653356802051,0.7849138917861883,0.2098703303365093,0.2689409052678966,0.306617962780898,10.354223433242504,15.384615384615396,16.045845272206293,0.04,0.0614285714285713,0.04,0.0,69.76744174689027,9.302325566252042,76.47058823519738,67.50649045425612,636300.0,618000.0,2.474461731887474,4967500.0,0.3799999999999999,0.54,0.5317152090361973,91.07142855516584,95.811688295861,82.45571370602767,0.7072957945395044,3.775,3.915,4.055,4.59,5.45,6.087342249815396,5.315649710646065,0.54,5.785812267293721,15.646696015449796,0,0,0,3.0,9.0,3.0,,
2023-10-02,4.0,4.05,729500,4.05,4.0,3.954,3.767,3.8535,4.4824,5.306593406593406,3.823726383134505,3.703423579641433,3.5910930947993465,0.1870000000000002,0.2364999999999995,0.7696000000000005,0.1203028034930726,83.99999984320003,-3.230769182697045,0.3399999999999998,0.0,0.1257482630874853,0.0701339235310685,0.0556143395564167,3.8535,0.2689409052678966,4.391381810535794,3.315618189464207,0.2791653356802051,0.7849138917861883,0.2178710117885758,0.2689409052678966,0.306617962780898,9.289617486338786,12.35955056179776,16.045845272206293,0.0499999999999998,0.0614285714285713,0.0,0.0300000000000002,69.76744174689027,9.302325566252042,76.47058823519738,67.50649045425612,674200.0,618000.0,1.0820231385345591,4238000.0,0.3399999999999998,0.4399999999999999,0.5317152090361973,91.07142855516584,95.811688295861,82.45571370602767,0.657570133583307,3.775,3.915,4.055,4.59,5.05,6.087342249815396,5.315649710646065,0.4399999999999999,5.785812267293721,15.646696015449796,0,0,-80,0.0,10.0,4.0,,
2023-10-03,4.0,4.04,395500,4.04,4.0,4.002000000000001,3.812,3.8535,4.4824,5.306593406593406,3.855776131655504,3.7316689530089153,3.607128659709176,0.1900000000000008,0.2364999999999995,0.7696000000000005,0.1241071786465886,83.99999984320003,-3.230769182697045,0.2400000000000002,0.0,0.1331399426278348,0.0827351273504218,0.050404815277413,3.8535,0.2689409052678966,4.391381810535794,3.315618189464207,0.2791653356802051,0.7849138917861883,0.2145175465498749,0.2689409052678966,0.306617962780898,6.382978723404253,12.676056338028175,16.045845272206293,0.04,0.0614285714285713,0.0,0.0,69.76744174689027,9.302325566252042,76.47058823519738,67.50649045425612,676850.0,618000.0,0.584324444116126,4238000.0,0.2400000000000002,0.4500000000000002,0.5317152090361973,91.07142855516584,95.811688295861,82.45571370602767,0.5458933751997985,3.775,3.915,4.055,4.59,5.07,6.087342249815396,5.315649710646065,0.4500000000000002,5.785812267293721,15.646696015449796,0,0,0,1.0,10.0,4.0,,
2023-10-04,4.03,4.04,139000,4.04,4.03,4.018000000000001,3.863,3.8535,4.4824,5.306593406593406,3.8874531986272314,3.760081433674733,3.623711849524503,0.1550000000000011,0.2364999999999995,0.7696000000000005,0.1273717649524974,84.61538446351088,-3.230769182697045,0.08,0.0,0.1398070426366233,0.0941495104076621,0.0456575322289612,3.8535,0.2689409052678966,4.391381810535794,3.315618189464207,0.2791653356802051,0.7849138917861883,0.197318130044972,0.2689409052678966,0.306617962780898,2.0253164556962133,14.488636363636376,16.045845272206293,0.04,0.0635714285714285,0.0,0.0,67.41573023103149,8.988764030804205,76.47058823519401,67.50649045425612,665750.0,618000.0,0.2087870822380773,4377000.0,0.08,0.5100000000000002,0.5317152090361973,96.36363634611578,95.811688295861,82.45571370602767,0.3466040443129483,3.775,3.915,4.055,4.59,5.3,6.087342249815396,5.315649710646065,0.5100000000000002,5.785812267293721,15.646696015449796,0,0,0,2.0,10.0,4.0,,
2023-10-05,4.23,4.1,2274500,4.23,4.1,4.062,3.936,3.8535,4.4824,5.306593406593406,3.949734435240461,3.804835582848568,3.647487855425503,0.1260000000000003,0.2364999999999995,0.7696000000000005,0.1448988523918926,87.49999987239586,-3.230769182697045,0.2200000000000006,0.0,0.1593917273428067,0.107197953794691,0.0521937735481156,3.8535,0.2689409052678966,4.391381810535794,3.315618189464207,0.2791653356802051,0.7849138917861883,0.1825863570417514,0.2689409052678966,0.306617962780898,5.4862842892768215,20.85714285714286,16.045845272206293,0.2000000000000001,0.0757142857142857,0.1900000000000004,0.0,72.6415093380207,7.547169801352801,81.17647058813404,67.50649045425612,884850.0,618000.0,2.5704921738147704,6651500.0,0.2200000000000006,0.7300000000000004,0.5317152090361973,99.99999998630138,95.811688295861,82.45571370602767,0.4803430774480147,3.945,3.915,4.055,4.59,5.29,6.087342249815396,5.315649710646065,0.7300000000000004,5.785812267293721,15.646696015449796,0,0,0,3.0,10.0,4.0,,
2023-10-06,4.15,4.19,372000,4.19,4.15,4.082,3.984,3.8535,4.4824,5.306593406593406,3.986146356105832,3.837708384482038,3.667194214036267,0.0979999999999994,0.2364999999999995,0.7696000000000005,0.1484379716237938,79.7979796851342,-3.230769182697045,0.1000000000000005,0.0,0.1665376572141155,0.1190658944785759,0.0474717627355395,3.8535,0.2689409052678966,4.391381810535794,3.315618189464207,0.2791653356802051,0.7849138917861883,0.1673452850977423,0.2689409052678966,0.306617962780898,2.4691358024691468,13.079019073569498,16.045845272206293,0.08,0.0778571428571428,0.0,0.0,66.97247697820053,7.339449531857596,80.24691358013892,67.50649045425612,808100.0,618000.0,0.4603390669471599,6279500.0,0.1000000000000005,0.4800000000000004,0.5317152090361973,89.04109587821354,95.1349107368769,82.45571370602767,0.5116706433341957,3.95,3.915,4.055,4.59,5.52,6.087342249815396,5.315649710646065,0.4800000000000004,5.785812267293721,15.646696015449796,0,0,0,4.0,10.0,4.0,,
2023-10-09,4.11,4.25,339000,4.25,4.11,4.104,4.029,3.8535,4.4824,5.306593406593406,4.008665200450226,3.863640919293272,3.684559146819159,0.0750000000000001,0.2364999999999995,0.7696000000000005,0.1450242811569535,77.45098028585163,-3.230769182697045,0.1100000000000003,0.0,0.1670475719883417,0.1286622299805291,0.0383853420078126,3.8535,0.2689409052678966,4.391381810535794,3.315618189464207,0.2791653356802051,0.7849138917861883,0.1259144330267372,0.2689409052678966,0.306617962780898,2.750000000000008,12.295081967213118,16.045845272206293,0.1399999999999996,0.0864285714285714,0.0599999999999996,0.0,65.28925612280585,5.785123960248643,83.7209302324403,67.50649045425612,834400.0,618000.0,0.4062799616490891,5940500.0,0.1100000000000003,0.4500000000000002,0.5317152090361973,81.33333332248893,90.12480972900129,82.45571370602767,0.3175506102314421,4.01,3.915,4.055,4.59,5.4,6.087342249815396,5.315649710646065,0.4500000000000002,5.785812267293721,15.646696015449796,0,0,0,0.0,10.0,4.0,,
2023-10-10,4.16,4.14,988000,4.16,4.14,4.136,4.069000000000001,3.8535,4.4824,5.306593406593406,4.036180618550185,3.891865593646294,3.703203886159584,0.0669999999999992,0.2364999999999995,0.7696000000000005,0.1443150249038911,80.76923066050298,-3.230769182697045,0.1600000000000001,1.0,0.1695320058201326,0.1368361851484498,0.0326958206716827,3.8535,0.2689409052678966,4.391381810535794,3.315618189464207,0.2791653356802051,0.7849138917861883,0.0891253798495892,0.2689409052678966,0.306617962780898,4.000000000000004,10.63829787234043,16.045845272206293,0.0499999999999998,0.087142857142857,0.0,0.0,64.7540982863478,3.2786885208277394,90.36144578299968,67.50649045425612,877750.0,618000.0,1.125605240672173,6928500.0,0.1600000000000001,0.4000000000000003,0.5317152090361973,87.99999998826668,86.12480972965638,82.45571370602767,0.3227417102316814,4.105,3.915,4.055,4.59,5.33,6.087342249815396,5.315649710646065,0.4000000000000003,5.785812267293721,15.646696015449796,0,0,0,1.0,10.0,4.0,,
2023-10-11,4.16,4.2,353500,4.2,4.16,4.162,4.09,3.8535,4.4824,5.306593406593406,4.058693233359242,3.9174022037752185,3.721117459251365,0.072,0.2364999999999995,0.7696000000000005,0.1412910295840235,82.35294106343716,-2.262443400073721,0.1299999999999999,1.0,0.1695465108926739,0.1433782502972946,0.0261682605953792,3.8535,0.2689409052678966,4.391381810535794,3.315618189464207,0.2791653356802051,0.7849138917861883,0.0824621125123547,0.2689409052678966,0.306617962780898,3.2258064516129004,5.316455696202538,16.045845272206293,0.04,0.0885714285714285,0.04,0.0,66.93548379539547,2.4193548359781696,93.0232558138193,67.50649045425612,761950.0,618000.0,0.4639412034910427,6928500.0,0.1299999999999999,0.2099999999999999,0.5317152090361973,87.99999998826668,85.77777776634076,82.45571370602767,0.4633806213992106,4.125,3.915,4.055,4.59,5.27,6.087342249815396,5.315649710646065,0.2099999999999999,5.785812267293721,15.646696015449796,0,0,0,2.0,10.0,4.0,,
2023-10-12,4.05,4.15,803500,4.15,4.05,4.126,4.093999999999999,3.8815,4.4824,5.306593406593406,4.057112645475743,3.930030565320436,3.734014813790527,0.032,0.212499999999999,0.7696000000000005,0.1270820801553074,69.79166656488715,-17.70833330750871,-0.1800000000000006,0.0,0.1588507925205329,0.1464727587419423,0.0123780337785905,3.8815,0.2580345754065976,4.397569150813196,3.365430849186805,0.2659122250675767,0.6632533156343103,0.0790499139081703,0.2580345754065976,0.3063539595535681,-4.255319148936188,0.9975062344139696,16.045845272206293,0.1100000000000003,0.0842857142857142,0.0,0.1100000000000003,56.779660949583466,11.864406765584652,65.43209876533666,67.50649045425612,796900.0,645950.0,1.0082820931108043,6125000.0,-0.1800000000000006,0.04,0.4654385000422555,66.10169490405052,80.70056496019463,82.45571370602767,0.4313677794301996,4.125,3.915,4.055,4.59,5.24,6.087342249815396,5.315649710646065,0.04,5.785812267293721,15.646696015449796,0,0,0,3.0,10.0,4.0,,
2023-10-13,4.05,4.16,782500,4.16,4.05,4.106,4.094,3.9085,4.4824,5.306593406593406,4.055819437207425,3.941456225766109,3.74640638972031,0.0119999999999995,0.1855000000000002,0.7696000000000005,0.1143632114413168,70.52631568554014,-9.271663999594054,-0.1000000000000005,0.0,0.1486606907472536,0.1469103451430045,0.001750345604249,3.9085,0.2450408129271528,4.398581625854305,3.4184183741456944,0.2507773446804485,0.6443637064426789,0.0790499139081703,0.2450408129271528,0.3225989700720217,-2.4096385542168752,0.0,15.384615384615396,0.1100000000000003,0.0892857142857142,0.0099999999999997,0.0,51.99999994175996,11.199999987456046,64.55696202521416,67.50649045425612,717700.0,677000.0,1.090288421345966,6125000.0,-0.1000000000000005,0.0,0.3982274727579218,65.51724136801424,73.20631208677715,82.45571370602767,0.5528329643433242,4.125,3.915,4.055,4.59,5.45,6.087342249815396,5.315649710646065,0.0,5.785812267293721,15.646696015449796,0,0,0,4.0,10.0,4.0,,
