date,close,open,volume,high,low,MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,MA5_10_cross,MA10_20_cross,MA20_50_cross,EMA_cross,RSI,RSI_slope,price_slope,RSI_divergence,MACD,MACD_signal,MACD_hist,BB_middle,BB_std,BB_upper,BB_lower,BB_width,BB_B,volatility_10,volatility_20,volatility_ratio,price_roc_5,price_roc_10,price_roc_20,tr,atr,plus_dm,minus_dm,plus_di,minus_di,dx,ADX,volume_ma10,volume_ma20,volume_ratio,OBV,momentum_5,momentum_10,CMF,%K,%D,CCI,price_vol_corr,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,TEMA,DEMA,MOM,PPO,HT_DCPERIOD,CDL_DOJI,CDL_HAMMER,CDL_ENGULFING,day_of_week,month,quarter,price_change,volume_change
2023-07-06,5.49,5.49,500,5.49,5.49,5.01,4.943,5.1645,5.635,10.248736263736264,5.49,5.49,5.49,-0.0670000000000001,0.2214999999999998,0.6140000000000008,0.0,48.61111108748071,14.92272346554659,-0.8100000000000005,0.0,0.0,0.0,0.0,5.1645,0.3569678593817359,5.878435718763472,4.450564281236528,0.2764781561621253,1.0781332816082816,0.2394461201281918,0.3569678593817359,0.897528010888079,-14.754098360655744,-9.289617486338797,-2.550091074681249,0.0,0.3014285714285715,0.0,0.0,42.89099524643424,29.85781989530784,17.915309446229404,27.59472606233597,5300.0,5000.0,0.2830188679245229,0.0,-0.8100000000000005,-0.5099999999999998,0.6249999995133698,90.6976744080584,88.06731596583417,-56.80070312812538,-0.1107907188967548,5.0600000000000005,5.3100000000000005,5.3525,6.11,5.48,7.150860663283153,5.360526702809756,-0.5099999999999998,4.595493165866232,15.646696015449796,0,0,0,3.0,7.0,3.0,,
2023-07-07,4.84,4.8,2500,4.84,4.8,5.01,4.943,5.1645,5.635,10.248736263736264,5.371818181818181,5.428095238095238,5.464509803921569,-0.0670000000000001,0.2214999999999998,0.6140000000000008,-0.0562770562770564,48.61111108748071,14.92272346554659,-0.8100000000000005,0.0,-0.0518518518518531,-0.0103703703703706,-0.0414814814814825,5.1645,0.3569678593817359,5.878435718763472,4.450564281236528,0.2764781561621253,1.0781332816082816,0.2394461201281918,0.3569678593817359,0.897528010888079,-14.754098360655744,-9.289617486338797,-2.550091074681249,0.6900000000000004,0.3014285714285715,0.0,0.6900000000000004,42.89099524643424,29.85781989530784,17.915309446229404,27.59472606233597,5300.0,5000.0,0.2830188679245229,-2500.0,-0.8100000000000005,-0.5099999999999998,0.6249999995133698,90.6976744080584,88.06731596583417,-56.80070312812538,-0.1107907188967548,5.0600000000000005,5.3100000000000005,5.3525,6.11,4.9,7.150860663283153,5.360526702809756,-0.5099999999999998,4.595493165866232,15.646696015449796,0,0,0,4.0,7.0,3.0,,
2023-07-10,5.09,4.99,16500,5.09,4.99,5.01,4.943,5.1645,5.635,10.248736263736264,5.320578512396693,5.395895691609978,5.4498231449442525,-0.0670000000000001,0.2214999999999998,0.6140000000000008,-0.0753171792132842,48.61111108748071,14.92272346554659,-0.8100000000000005,0.0,-0.0719425978685261,-0.0226848158700017,-0.0492577819985244,5.1645,0.3569678593817359,5.878435718763472,4.450564281236528,0.2764781561621253,1.0781332816082816,0.2394461201281918,0.3569678593817359,0.897528010888079,-14.754098360655744,-9.289617486338797,-2.550091074681249,0.25,0.3014285714285715,0.25,0.0,42.89099524643424,29.85781989530784,17.915309446229404,27.59472606233597,5300.0,5000.0,0.2830188679245229,14000.0,-0.8100000000000005,-0.5099999999999998,0.6249999995133698,90.6976744080584,88.06731596583417,-56.80070312812538,-0.1107907188967548,5.0600000000000005,5.3100000000000005,5.3525,6.11,5.19,7.150860663283153,5.360526702809756,-0.5099999999999998,4.595493165866232,15.646696015449796,0,0,0,0.0,7.0,3.0,,
2023-07-11,5.0,5.0,3000,5.0,5.0,5.01,4.943,5.1645,5.635,10.248736263736264,5.262291510142749,5.358191340028075,5.432183021613105,-0.0670000000000001,0.2214999999999998,0.6140000000000008,-0.0958998298853259,48.61111108748071,14.92272346554659,-0.8100000000000005,0.0,-0.0940428393588694,-0.0369564205677752,-0.0570864187910941,5.1645,0.3569678593817359,5.878435718763472,4.450564281236528,0.2764781561621253,1.0781332816082816,0.2394461201281918,0.3569678593817359,0.897528010888079,-14.754098360655744,-9.289617486338797,-2.550091074681249,0.0899999999999998,0.3014285714285715,0.0,0.0,42.89099524643424,29.85781989530784,17.915309446229404,27.59472606233597,5300.0,5000.0,0.2830188679245229,11000.0,-0.8100000000000005,-0.5099999999999998,0.6249999995133698,90.6976744080584,88.06731596583417,-56.80070312812538,-0.1107907188967548,5.0600000000000005,5.3100000000000005,5.3525,6.11,5.85,7.150860663283153,5.360526702809756,-0.5099999999999998,4.595493165866232,15.646696015449796,0,0,0,1.0,7.0,3.0,,
2023-07-12,4.63,4.72,7000,4.72,4.63,5.01,4.943,5.1645,5.635,10.248736263736264,5.147329417389521,5.288839783834925,5.400724863902788,-0.0670000000000001,0.2214999999999998,0.6140000000000008,-0.141510366445404,48.61111108748071,14.92272346554659,-0.8100000000000005,0.0,-0.139801799622143,-0.0575254963786488,-0.0822763032434941,5.1645,0.3569678593817359,5.878435718763472,4.450564281236528,0.2764781561621253,1.0781332816082816,0.2394461201281918,0.3569678593817359,0.897528010888079,-14.754098360655744,-9.289617486338797,-2.550091074681249,0.3700000000000001,0.3014285714285715,0.0,0.3700000000000001,42.89099524643424,29.85781989530784,17.915309446229404,27.59472606233597,5300.0,5000.0,0.2830188679245229,4000.0,-0.8100000000000005,-0.5099999999999998,0.6249999995133698,90.6976744080584,88.06731596583417,-56.80070312812538,-0.1107907188967548,5.0600000000000005,5.3100000000000005,5.3525,6.11,6.5,7.150860663283153,5.360526702809756,-0.5099999999999998,4.595493165866232,15.646696015449796,0,0,0,2.0,7.0,3.0,,
2023-07-13,4.68,5.3,6500,5.3,4.68,4.848000000000001,4.943,5.1645,5.635,10.248736263736264,5.062360432409608,5.230855042517313,5.372461143749738,-0.0670000000000001,0.2214999999999998,0.6140000000000008,-0.1684946101077056,48.61111108748071,14.92272346554659,-0.8100000000000005,0.0,-0.1700710499751681,-0.0800346070979527,-0.0900364428772153,5.1645,0.3569678593817359,5.878435718763472,4.450564281236528,0.2764781561621253,1.0781332816082816,0.2394461201281918,0.3569678593817359,0.897528010888079,-14.754098360655744,-9.289617486338797,-2.550091074681249,0.6699999999999999,0.3014285714285715,0.5800000000000001,0.0,42.89099524643424,29.85781989530784,17.915309446229404,27.59472606233597,5300.0,5000.0,0.2830188679245229,10500.0,-0.8100000000000005,-0.5099999999999998,0.6249999995133698,90.6976744080584,88.06731596583417,-56.80070312812538,-0.1107907188967548,5.0600000000000005,5.3100000000000005,5.3525,6.11,6.7,7.150860663283153,5.360526702809756,-0.5099999999999998,4.595493165866232,15.646696015449796,0,0,0,3.0,7.0,3.0,,
2023-07-14,4.95,4.65,13000,4.95,4.65,4.869999999999999,4.943,5.1645,5.635,10.248736263736264,5.041931262880588,5.204106943229951,5.355894040073278,-0.0670000000000001,0.2214999999999998,0.6140000000000008,-0.1621756803493621,48.61111108748071,14.92272346554659,0.1100000000000003,0.0,-0.170309681448618,-0.0980896219680857,-0.0722200594805322,5.1645,0.3569678593817359,5.878435718763472,4.450564281236528,0.2764781561621253,1.0781332816082816,0.2394461201281918,0.3569678593817359,0.897528010888079,2.2727272727272707,-9.289617486338797,-2.550091074681249,0.2999999999999998,0.3014285714285715,0.0,0.0299999999999993,42.89099524643424,29.85781989530784,17.915309446229404,27.59472606233597,5300.0,5000.0,0.2830188679245229,23500.0,0.1100000000000003,-0.5099999999999998,0.6249999995133698,90.6976744080584,88.06731596583417,-56.80070312812538,-0.1107907188967548,5.0600000000000005,5.3100000000000005,5.3525,6.11,5.75,7.150860663283153,5.360526702809756,-0.5099999999999998,4.595493165866232,15.646696015449796,0,0,0,4.0,7.0,3.0,,
2023-07-17,4.94,4.93,1000,4.94,4.93,4.84,4.943,5.1645,5.635,10.248736263736264,5.023398305993209,5.178953901017575,5.339584469874326,-0.0670000000000001,0.2214999999999998,0.6140000000000008,-0.1555555950243663,48.61111108748071,14.92272346554659,-0.1499999999999994,0.0,-0.1693535131563237,-0.1123424002057333,-0.0570111129505903,5.1645,0.3569678593817359,5.878435718763472,4.450564281236528,0.2764781561621253,1.0781332816082816,0.2394461201281918,0.3569678593817359,0.897528010888079,-2.9469548133595147,-9.289617486338797,-2.550091074681249,0.0200000000000004,0.3014285714285715,0.0,0.0,42.89099524643424,29.85781989530784,17.915309446229404,27.59472606233597,5300.0,5000.0,0.2830188679245229,22500.0,-0.1499999999999994,-0.5099999999999998,0.6249999995133698,90.6976744080584,88.06731596583417,-56.80070312812538,-0.1107907188967548,5.0600000000000005,5.3100000000000005,5.3525,6.11,5.95,7.150860663283153,5.360526702809756,-0.5099999999999998,4.595493165866232,15.646696015449796,0,0,0,0.0,7.0,3.0,,
2023-07-18,4.98,5.28,1500,5.28,4.98,4.836,4.943,5.1645,5.635,10.248736263736264,5.015507704903534,5.160005910444473,5.3254831181145486,-0.0670000000000001,0.2214999999999998,0.6140000000000008,-0.1444982055409385,48.61111108748071,14.92272346554659,-0.0199999999999995,0.0,-0.1634835406976149,-0.1225706283041097,-0.0409129123935052,5.1645,0.3569678593817359,5.878435718763472,4.450564281236528,0.2764781561621253,1.0781332816082816,0.2394461201281918,0.3569678593817359,0.897528010888079,-0.3999999999999892,-9.289617486338797,-2.550091074681249,0.3399999999999998,0.3014285714285715,0.3399999999999998,0.0,42.89099524643424,29.85781989530784,17.915309446229404,27.59472606233597,5300.0,5000.0,0.2830188679245229,24000.0,-0.0199999999999995,-0.5099999999999998,0.6249999995133698,90.6976744080584,88.06731596583417,-56.80070312812538,-0.1107907188967548,5.0600000000000005,5.3100000000000005,5.3525,6.11,5.57,7.150860663283153,5.360526702809756,-0.5099999999999998,4.595493165866232,15.646696015449796,0,0,0,1.0,7.0,3.0,,
2023-07-19,4.83,4.98,1500,4.98,4.83,4.876,4.943,5.1645,5.635,10.248736263736264,4.981779031284709,5.128576776116428,5.306052407600252,-0.0670000000000001,0.2214999999999998,0.6140000000000008,-0.1467977448317183,48.61111108748071,14.92272346554659,0.2000000000000001,0.0,-0.1689873110995092,-0.1318539648631896,-0.0371333462363196,5.1645,0.3569678593817359,5.878435718763472,4.450564281236528,0.2764781561621253,1.0781332816082816,0.2394461201281918,0.3569678593817359,0.897528010888079,4.319654427645792,-9.289617486338797,-2.550091074681249,0.1500000000000003,0.3014285714285715,0.0,0.1500000000000003,42.89099524643424,29.85781989530784,17.915309446229404,27.59472606233597,5300.0,5000.0,0.2830188679245229,22500.0,0.2000000000000001,-0.5099999999999998,0.6249999995133698,90.6976744080584,88.06731596583417,-56.80070312812538,-0.1107907188967548,4.965,5.3100000000000005,5.3525,6.11,4.63,7.150860663283153,5.360526702809756,-0.5099999999999998,4.595493165866232,15.646696015449796,0,0,0,2.0,7.0,3.0,,
