date,close,open,volume,high,low,MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,MA5_10_cross,MA10_20_cross,MA20_50_cross,EMA_cross,RSI,RSI_slope,price_slope,RSI_divergence,MACD,MACD_signal,MACD_hist,BB_middle,BB_std,BB_upper,BB_lower,BB_width,BB_B,volatility_10,volatility_20,volatility_ratio,price_roc_5,price_roc_10,price_roc_20,tr,atr,plus_dm,minus_dm,plus_di,minus_di,dx,ADX,volume_ma10,volume_ma20,volume_ratio,OBV,momentum_5,momentum_10,CMF,%K,%D,CCI,price_vol_corr,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,TEMA,DEMA,MOM,PPO,HT_DCPERIOD,CDL_DOJI,CDL_HAMMER,CDL_ENGULFING,day_of_week,month,quarter
2023-09-25,138.94,137.8,995197,138.94,137.8,137.53199999999998,142.002,149.5395,156.3034,150.83285714285716,138.94,138.94,138.94,4.469999999999999,7.537499999999994,6.775599999999997,0.0,76.40391550471496,-2.073396809999977,4.960000000000008,0,0.0,0.0,0.0,149.5395,9.256372186371493,168.052244372743,131.02675562725702,0.2475967135469974,0.7900839492964271,5.31723152694249,9.256372186371493,0.5546119794307365,3.569886281848289,8.658413703757017,16.76982870303729,1.1399999999999864,3.1942857142857144,0.0,0.0,53.55545617005861,14.28890876520572,57.877389584621106,45.80390029674943,2013544.6,2347758.9,3.0307101218418504,0.0,4.960000000000008,12.030000000000001,0.1844031770099681,99.99999999960693,86.41666666636975,56.53823067818011,0.8325405522446246,140.0,150.0,152.8625,155.435,154.22,169.49227173707462,162.63796597996733,12.030000000000001,5.225919608255618,15.646696015449795,0,0,0,0,9,3
2023-09-26,136.76,139.4,613628,139.4,136.76,137.53199999999998,142.002,149.5395,156.3034,150.83285714285716,138.54363636363635,138.73238095238094,138.8545098039216,4.469999999999999,7.537499999999994,6.775599999999997,-0.18874458874458355,76.40391550471496,-2.073396809999977,4.960000000000008,0,-0.1739031339031385,-0.0347806267806277,-0.13912250712251079,149.5395,9.256372186371493,168.052244372743,131.02675562725702,0.2475967135469974,0.7900839492964271,5.31723152694249,9.256372186371493,0.5546119794307365,3.569886281848289,8.658413703757017,16.76982870303729,2.640000000000015,3.1942857142857144,0.0,1.0400000000000205,53.55545617005861,14.28890876520572,57.877389584621106,45.80390029674943,2013544.6,2347758.9,3.0307101218418504,-613628.0,4.960000000000008,12.030000000000001,0.1844031770099681,99.99999999960693,86.41666666636975,56.53823067818011,0.8325405522446246,140.0,150.0,152.8625,155.435,149.86,169.49227173707462,162.63796597996733,12.030000000000001,5.225919608255618,15.646696015449795,0,0,0,1,9,3
2023-09-27,137.34,137.5,542312,137.5,137.34,137.53199999999998,142.002,149.5395,156.3034,150.83285714285716,138.32479338842975,138.59977324263036,138.79511726259133,4.469999999999999,7.537499999999994,6.775599999999997,-0.274979854200609,76.40391550471496,-2.073396809999977,4.960000000000008,0,-0.26190241962325445,-0.08020498534915305,-0.1816974342741014,149.5395,9.256372186371493,168.052244372743,131.02675562725702,0.2475967135469974,0.7900839492964271,5.31723152694249,9.256372186371493,0.5546119794307365,3.569886281848289,8.658413703757017,16.76982870303729,0.7400000000000091,3.1942857142857144,0.0,0.0,53.55545617005861,14.28890876520572,57.877389584621106,45.80390029674943,2013544.6,2347758.9,3.0307101218418504,-71316.0,4.960000000000008,12.030000000000001,0.1844031770099681,99.99999999960693,86.41666666636975,56.53823067818011,0.8325405522446246,140.0,150.0,152.8625,155.435,152.5,169.49227173707462,162.63796597996733,12.030000000000001,5.225919608255618,15.646696015449795,0,0,0,2,9,3
2023-09-28,134.72,137.88,547532,137.88,134.72,137.53199999999998,142.002,149.5395,156.3034,150.83285714285716,137.66937640871524,138.23027102904652,138.6353087424897,4.469999999999999,7.537499999999994,6.775599999999997,-0.5608946203312826,76.40391550471496,-2.073396809999977,4.960000000000008,0,-0.5368659349923064,-0.17153717527778373,-0.36532875971452267,149.5395,9.256372186371493,168.052244372743,131.02675562725702,0.2475967135469974,0.7900839492964271,5.31723152694249,9.256372186371493,0.5546119794307365,3.569886281848289,8.658413703757017,16.76982870303729,3.1599999999999966,3.1942857142857144,0.0,2.6200000000000045,53.55545617005861,14.28890876520572,57.877389584621106,45.80390029674943,2013544.6,2347758.9,3.0307101218418504,-618848.0,4.960000000000008,12.030000000000001,0.1844031770099681,99.99999999960693,86.41666666636975,56.53823067818011,0.8325405522446246,140.0,150.0,152.8625,155.435,151.58,169.49227173707462,162.63796597996733,12.030000000000001,5.225919608255618,15.646696015449795,0,0,0,3,9,3
2023-10-02,139.9,134.0,1606219,139.9,134.0,137.53199999999998,142.002,149.5395,156.3034,150.83285714285716,138.07494433440337,138.38929283580399,138.68490447807838,4.469999999999999,7.537499999999994,6.775599999999997,-0.314348501400616,76.40391550471496,-2.073396809999977,4.960000000000008,0,-0.3329556870906458,-0.20382087764035614,-0.12913480945028968,149.5395,9.256372186371493,168.052244372743,131.02675562725702,0.2475967135469974,0.7900839492964271,5.31723152694249,9.256372186371493,0.5546119794307365,3.569886281848289,8.658413703757017,16.76982870303729,5.900000000000006,3.1942857142857144,2.0200000000000102,0.0,53.55545617005861,14.28890876520572,57.877389584621106,45.80390029674943,2013544.6,2347758.9,3.0307101218418504,987371.0,4.960000000000008,12.030000000000001,0.1844031770099681,99.99999999960693,86.41666666636975,56.53823067818011,0.8325405522446246,140.0,150.0,152.8625,155.435,147.94,169.49227173707462,162.63796597996733,12.030000000000001,5.225919608255618,15.646696015449795,0,0,100,0,10,4
2023-10-03,143.9,141.2,4181253,143.9,141.2,138.52400000000003,142.002,149.5395,156.3034,150.83285714285716,139.13404536451185,138.91412208953693,138.88941802795767,4.469999999999999,7.537499999999994,6.775599999999997,0.21992327497491715,76.40391550471496,-2.073396809999977,4.960000000000008,0,0.14968574003563617,-0.1331195541051577,0.28280529414079386,149.5395,9.256372186371493,168.052244372743,131.02675562725702,0.2475967135469974,0.7900839492964271,5.31723152694249,9.256372186371493,0.5546119794307365,3.569886281848289,8.658413703757017,16.76982870303729,4.0,3.1942857142857144,4.0,0.0,53.55545617005861,14.28890876520572,57.877389584621106,45.80390029674943,2013544.6,2347758.9,3.0307101218418504,5168624.0,4.960000000000008,12.030000000000001,0.1844031770099681,99.99999999960693,86.41666666636975,56.53823067818011,0.8325405522446246,140.0,150.0,152.8625,155.435,148.78,169.49227173707462,162.63796597996733,12.030000000000001,5.225919608255618,15.646696015449795,0,0,0,1,10,4
2023-10-04,145.91,144.11,2096185,145.91,144.11,140.354,142.002,149.5395,156.3034,150.83285714285716,140.36603711641877,139.5803961762477,139.16473496803778,4.469999999999999,7.537499999999994,6.775599999999997,0.7856409401710778,76.40391550471496,-2.073396809999977,9.150000000000006,0,0.6864596702338872,0.030796290762651293,0.6556633794712359,149.5395,9.256372186371493,168.052244372743,131.02675562725702,0.2475967135469974,0.7900839492964271,5.31723152694249,9.256372186371493,0.5546119794307365,6.690552793214399,8.658413703757017,16.76982870303729,2.009999999999991,3.1942857142857144,2.009999999999991,0.0,53.55545617005861,14.28890876520572,57.877389584621106,45.80390029674943,2013544.6,2347758.9,3.0307101218418504,7264809.0,9.150000000000006,12.030000000000001,0.1844031770099681,99.99999999960693,86.41666666636975,56.53823067818011,0.8325405522446246,140.0,150.0,152.8625,155.435,151.03,169.49227173707462,162.63796597996733,12.030000000000001,5.225919608255618,15.646696015449795,0,0,0,2,10,4
2023-10-05,145.08,146.0,1471432,146.0,145.08,141.902,142.002,149.5395,156.3034,150.83285714285716,141.2231212770699,140.10416796898602,139.39670614576178,4.469999999999999,7.537499999999994,6.775599999999997,1.1189533080838885,76.40391550471496,-2.073396809999977,7.740000000000009,0,1.0329753173096208,0.2312320960720452,0.8017432212375756,149.5395,9.256372186371493,168.052244372743,131.02675562725702,0.2475967135469974,0.7900839492964271,5.31723152694249,9.256372186371493,0.5546119794307365,5.635648754914824,8.658413703757017,16.76982870303729,0.9199999999999875,3.1942857142857144,0.09000000000000341,0.0,53.55545617005861,14.28890876520572,57.877389584621106,45.80390029674943,2013544.6,2347758.9,3.0307101218418504,5793377.0,7.740000000000009,12.030000000000001,0.1844031770099681,99.99999999960693,86.41666666636975,56.53823067818011,0.8325405522446246,140.0,150.0,152.8625,155.435,151.19,169.49227173707462,162.63796597996733,12.030000000000001,5.225919608255618,15.646696015449795,0,0,0,3,10,4
2023-10-06,145.62,145.0,1979218,145.62,145.0,144.08200000000002,142.002,149.5395,156.3034,150.83285714285716,142.0225537721481,140.62948530527308,139.64075688514367,4.469999999999999,7.537499999999994,6.775599999999997,1.3930684668750075,76.40391550471496,-2.073396809999977,10.900000000000006,0,1.335767059977968,0.4521390888532298,0.8836279711247383,149.5395,9.256372186371493,168.052244372743,131.02675562725702,0.2475967135469974,0.7900839492964271,5.31723152694249,9.256372186371493,0.5546119794307365,8.090855106888363,8.658413703757017,16.76982870303729,0.6200000000000045,3.1942857142857144,0.0,0.0800000000000125,53.55545617005861,14.28890876520572,57.877389584621106,45.80390029674943,2013544.6,2347758.9,3.0307101218418504,7772595.0,10.900000000000006,12.030000000000001,0.1844031770099681,99.99999999960693,86.41666666636975,56.53823067818011,0.8325405522446246,140.0,150.0,152.8625,155.435,162.54,169.49227173707462,162.63796597996733,12.030000000000001,5.225919608255618,15.646696015449795,0,0,0,4,10,4
2023-10-09,151.85,143.9,6102470,151.85,143.9,146.472,142.002,149.5395,156.3034,150.83285714285716,143.80936217721205,141.69810575238992,140.11955073278511,4.469999999999999,7.537499999999994,6.775599999999997,2.1112564248221304,76.40391550471496,-2.073396809999977,11.949999999999989,0,2.0547546981372022,0.7726622107100243,1.282092487427178,149.5395,9.256372186371493,168.052244372743,131.02675562725702,0.2475967135469974,0.7900839492964271,5.31723152694249,9.256372186371493,0.5546119794307365,8.541815582558954,8.658413703757017,16.76982870303729,7.949999999999989,3.1942857142857144,6.22999999999999,0.0,53.55545617005861,14.28890876520572,57.877389584621106,45.80390029674943,2013544.6,2347758.9,3.0307101218418504,13875065.0,11.949999999999989,12.030000000000001,0.1844031770099681,99.99999999960693,86.41666666636975,56.53823067818011,0.8325405522446246,142.925,150.0,152.8625,155.435,172.64,169.49227173707462,162.63796597996733,12.030000000000001,5.225919608255618,15.646696015449795,0,0,0,0,10,4
